,go_id,parent_id
0,GO:0005886,GO:0016020
1,GO:0042383,GO:0005886
2,GO:0001533,GO:0005886
3,GO:0120001,GO:0005886
4,GO:0097524,GO:0005886
5,GO:0042383,GO:0005886
6,GO:0001533,GO:0005886
7,GO:0120001,GO:0005886
8,GO:0097524,GO:0005886
9,GO:0009927,GO:0060089
10,GO:0009927,GO:0004672
11,GO:0005034,GO:0004888
12,GO:0005034,GO:0140299
13,GO:1990760,GO:0005034
14,GO:1990760,GO:0005034
15,GO:0000155,GO:0004673
16,GO:0000155,GO:0140299
17,GO:0009738,GO:0009755
18,GO:1901527,GO:0009738
19,GO:1901527,GO:0009738
20,GO:0006970,GO:0009628
21,GO:0006970,GO:0006950
22,GO:0006971,GO:0006970
23,GO:0006972,GO:0006970
24,GO:0010335,GO:0006970
25,GO:0009651,GO:0006970
26,GO:0071470,GO:0006970
27,GO:0043575,GO:0006970
28,GO:0006971,GO:0006970
29,GO:0006972,GO:0006970
30,GO:0010335,GO:0006970
31,GO:0009651,GO:0006970
32,GO:0071470,GO:0006970
33,GO:0043575,GO:0006970
34,GO:0009414,GO:0009415
35,GO:0009414,GO:0006950
36,GO:0009819,GO:0009414
37,GO:0009269,GO:0009414
38,GO:0042631,GO:0009414
39,GO:0009819,GO:0009414
40,GO:0009269,GO:0009414
41,GO:0042631,GO:0009414
42,GO:0010431,GO:0048609
43,GO:0010431,GO:0021700
44,GO:0010431,GO:0003006
45,GO:0010375,GO:0003002
