,go_id,parent_id
0,GO:0005829,GO:0110165
1,GO:0099522,GO:0005829
2,GO:0099522,GO:0005829
3,GO:0016020,GO:0110165
4,GO:0140221,GO:0016020
5,GO:0140549,GO:0016020
6,GO:0019867,GO:0016020
7,GO:0005905,GO:0016020
8,GO:0034045,GO:0016020
9,GO:0031090,GO:0016020
10,GO:0034357,GO:0016020
11,GO:0036362,GO:0016020
12,GO:0005642,GO:0016020
13,GO:0042175,GO:0016020
14,GO:0005628,GO:0016020
15,GO:0048475,GO:0016020
16,GO:0098857,GO:0016020
17,GO:0070056,GO:0016020
18,GO:0098590,GO:0016020
19,GO:0005886,GO:0016020
20,GO:0140221,GO:0016020
21,GO:0140549,GO:0016020
22,GO:0019867,GO:0016020
23,GO:0005905,GO:0016020
24,GO:0034045,GO:0016020
25,GO:0031090,GO:0016020
26,GO:0034357,GO:0016020
27,GO:0036362,GO:0016020
28,GO:0005642,GO:0016020
29,GO:0042175,GO:0016020
30,GO:0005628,GO:0016020
31,GO:0048475,GO:0016020
32,GO:0098857,GO:0016020
33,GO:0070056,GO:0016020
34,GO:0098590,GO:0016020
35,GO:0005886,GO:0016020
36,GO:0005886,GO:0016020
37,GO:0097524,GO:0005886
38,GO:0001533,GO:0005886
39,GO:0120001,GO:0005886
40,GO:0042383,GO:0005886
41,GO:0097524,GO:0005886
42,GO:0001533,GO:0005886
43,GO:0120001,GO:0005886
44,GO:0042383,GO:0005886
45,GO:0009506,GO:0005911
46,GO:0009551,GO:0009506
47,GO:0009550,GO:0009506
48,GO:0009551,GO:0009506
49,GO:0009550,GO:0009506
50,GO:0008559,GO:0042910
51,GO:0008559,GO:0140359
52,GO:0043214,GO:0008559
53,GO:0015411,GO:0008559
54,GO:0043214,GO:0008559
55,GO:0015411,GO:0008559
56,GO:0005524,GO:0032559
57,GO:0005524,GO:0035639
58,GO:0016887,GO:0017111
59,GO:0010329,GO:0080161
60,GO:0010328,GO:0080161
61,GO:0010315,GO:0010928
62,GO:0010315,GO:0140115
63,GO:0010315,GO:0060918
64,GO:0060919,GO:0060918
65,GO:0060919,GO:0098739
66,GO:0009926,GO:0060918
67,GO:0010540,GO:0009926
68,GO:0010541,GO:0009926
69,GO:0010540,GO:0009926
70,GO:0010541,GO:0009926
71,GO:0009734,GO:0009755
72,GO:0090015,GO:0009734
73,GO:0060774,GO:0009734
74,GO:0090015,GO:0009734
75,GO:0060774,GO:0009734
76,GO:0010540,GO:0009926
77,GO:0009630,GO:0009629
78,GO:0009630,GO:0009606
79,GO:0009958,GO:0009630
80,GO:0009959,GO:0009630
81,GO:0009958,GO:0009630
82,GO:0009959,GO:0009630
83,GO:0009733,GO:0009725
84,GO:0080026,GO:0009733
85,GO:0071365,GO:0009733
86,GO:0009721,GO:0009733
87,GO:0080026,GO:0009733
88,GO:0071365,GO:0009733
89,GO:0009721,GO:0009733
90,GO:0009735,GO:0009725
91,GO:0071368,GO:0009735
92,GO:0009722,GO:0009735
93,GO:0071368,GO:0009735
94,GO:0009722,GO:0009735
95,GO:0048767,GO:0048588
96,GO:0048767,GO:0060560
