,go_id,parent_id
0,GO:0016324,GO:0098590
1,GO:0030659,GO:0012506
2,GO:0044841,GO:0030659
3,GO:0033118,GO:0030659
4,GO:0097488,GO:0030659
5,GO:0030668,GO:0030659
6,GO:0031164,GO:0030659
7,GO:0010008,GO:0030659
8,GO:0002079,GO:0030659
9,GO:0030667,GO:0030659
10,GO:0002081,GO:0030659
11,GO:0030661,GO:0030659
12,GO:0032578,GO:0030659
13,GO:0106175,GO:0030659
14,GO:0030660,GO:0030659
15,GO:0033110,GO:0030659
16,GO:0070112,GO:0030659
17,GO:0030662,GO:0030659
18,GO:0090741,GO:0030659
19,GO:0120202,GO:0030659
20,GO:0030658,GO:0030659
21,GO:0030666,GO:0030659
22,GO:0044841,GO:0030659
23,GO:0033118,GO:0030659
24,GO:0097488,GO:0030659
25,GO:0030668,GO:0030659
26,GO:0031164,GO:0030659
27,GO:0010008,GO:0030659
28,GO:0002079,GO:0030659
29,GO:0030667,GO:0030659
30,GO:0002081,GO:0030659
31,GO:0030661,GO:0030659
32,GO:0032578,GO:0030659
33,GO:0106175,GO:0030659
34,GO:0030660,GO:0030659
35,GO:0033110,GO:0030659
36,GO:0070112,GO:0030659
37,GO:0030662,GO:0030659
38,GO:0090741,GO:0030659
39,GO:0120202,GO:0030659
40,GO:0030658,GO:0030659
41,GO:0030666,GO:0030659
42,GO:0005262,GO:0015085
43,GO:0005262,GO:0005261
44,GO:0015275,GO:0005262
45,GO:0005245,GO:0005262
46,GO:0099604,GO:0005262
47,GO:0015279,GO:0005262
48,GO:0015275,GO:0005262
49,GO:0005245,GO:0005262
50,GO:0099604,GO:0005262
51,GO:0015279,GO:0005262
52,GO:0005516,GO:0005515
53,GO:0030552,GO:0030551
54,GO:0030552,GO:0043168
55,GO:0030552,GO:0032559
56,GO:0030553,GO:0030551
57,GO:0030553,GO:0032561
58,GO:0030553,GO:0043168
59,GO:0006874,GO:0030003
60,GO:0006874,GO:0055074
61,GO:0032469,GO:0006874
62,GO:0007036,GO:0006874
63,GO:0032468,GO:0006874
64,GO:0051480,GO:0006874
65,GO:0051560,GO:0006874
66,GO:0032469,GO:0006874
67,GO:0007036,GO:0006874
68,GO:0032468,GO:0006874
69,GO:0051480,GO:0006874
70,GO:0051560,GO:0006874
71,GO:0009860,GO:0009932
72,GO:0009860,GO:0048588
73,GO:0009860,GO:0003006
