,go_id,parent_id
0,GO:0009897,GO:0098552
1,GO:0098567,GO:0009897
2,GO:0098591,GO:0009897
3,GO:0098567,GO:0009897
4,GO:0098591,GO:0009897
5,GO:0005634,GO:0043231
6,GO:0097571,GO:0005634
7,GO:0048353,GO:0005634
8,GO:0097572,GO:0005634
9,GO:1905754,GO:0005634
10,GO:0048555,GO:0005634
11,GO:0031039,GO:0005634
12,GO:0043073,GO:0005634
13,GO:0048556,GO:0005634
14,GO:0031040,GO:0005634
15,GO:0043076,GO:0005634
16,GO:0045120,GO:0005634
17,GO:0097571,GO:0005634
18,GO:0048353,GO:0005634
19,GO:0097572,GO:0005634
20,GO:1905754,GO:0005634
21,GO:0048555,GO:0005634
22,GO:0031039,GO:0005634
23,GO:0043073,GO:0005634
24,GO:0048556,GO:0005634
25,GO:0031040,GO:0005634
26,GO:0043076,GO:0005634
27,GO:0045120,GO:0005634
28,GO:0005886,GO:0016020
29,GO:0097524,GO:0005886
30,GO:0001533,GO:0005886
31,GO:0042383,GO:0005886
32,GO:0120001,GO:0005886
33,GO:0097524,GO:0005886
34,GO:0001533,GO:0005886
35,GO:0042383,GO:0005886
36,GO:0120001,GO:0005886
37,GO:0140359,GO:0042626
38,GO:0015633,GO:0140359
39,GO:0034041,GO:0140359
40,GO:0015420,GO:0140359
41,GO:0015424,GO:0140359
42,GO:1901238,GO:0140359
43,GO:0015431,GO:0140359
44,GO:1901242,GO:0140359
45,GO:0015430,GO:0140359
46,GO:0015432,GO:0140359
47,GO:0140481,GO:0140359
48,GO:0015434,GO:0140359
49,GO:0015436,GO:0140359
50,GO:0015438,GO:0140359
51,GO:0033266,GO:0140359
52,GO:0015439,GO:0140359
53,GO:0015440,GO:0140359
54,GO:0015607,GO:0140359
55,GO:0043211,GO:0140359
56,GO:0008558,GO:0140359
57,GO:0140394,GO:0140359
58,GO:0008559,GO:0140359
59,GO:0015462,GO:0140359
60,GO:0140679,GO:0140359
61,GO:1905948,GO:0140359
62,GO:0015408,GO:0140359
63,GO:0015410,GO:0140359
64,GO:0015624,GO:0140359
65,GO:0015412,GO:0140359
66,GO:0015625,GO:0140359
67,GO:0160080,GO:0140359
68,GO:0015413,GO:0140359
69,GO:0015414,GO:0140359
70,GO:0102025,GO:0140359
71,GO:0015416,GO:0140359
72,GO:0015417,GO:0140359
73,GO:0015418,GO:0140359
74,GO:0031458,GO:0140359
75,GO:0015419,GO:0140359
76,GO:0015633,GO:0140359
77,GO:0034041,GO:0140359
78,GO:0015420,GO:0140359
79,GO:0015424,GO:0140359
80,GO:1901238,GO:0140359
81,GO:0015431,GO:0140359
82,GO:1901242,GO:0140359
83,GO:0015430,GO:0140359
84,GO:0015432,GO:0140359
85,GO:0140481,GO:0140359
86,GO:0015434,GO:0140359
87,GO:0015436,GO:0140359
88,GO:0015438,GO:0140359
89,GO:0033266,GO:0140359
90,GO:0015439,GO:0140359
91,GO:0015440,GO:0140359
92,GO:0015607,GO:0140359
93,GO:0043211,GO:0140359
94,GO:0008558,GO:0140359
95,GO:0140394,GO:0140359
96,GO:0008559,GO:0140359
97,GO:0015462,GO:0140359
98,GO:0140679,GO:0140359
99,GO:1905948,GO:0140359
100,GO:0015408,GO:0140359
101,GO:0015410,GO:0140359
102,GO:0015624,GO:0140359
103,GO:0015412,GO:0140359
104,GO:0015625,GO:0140359
105,GO:0160080,GO:0140359
106,GO:0015413,GO:0140359
107,GO:0015414,GO:0140359
108,GO:0102025,GO:0140359
109,GO:0015416,GO:0140359
110,GO:0015417,GO:0140359
111,GO:0015418,GO:0140359
112,GO:0031458,GO:0140359
113,GO:0015419,GO:0140359
114,GO:0005524,GO:0032559
115,GO:0005524,GO:0035639
116,GO:0016887,GO:0017111
117,GO:0015562,GO:0022857
118,GO:0032523,GO:0015562
119,GO:0015514,GO:0015562
120,GO:0046583,GO:0015562
121,GO:0034639,GO:0015562
122,GO:0010542,GO:0015562
123,GO:0015660,GO:0015562
124,GO:0080139,GO:0015562
125,GO:0032523,GO:0015562
126,GO:0015514,GO:0015562
127,GO:0046583,GO:0015562
128,GO:0034639,GO:0015562
129,GO:0010542,GO:0015562
130,GO:0015660,GO:0015562
131,GO:0080139,GO:0015562
132,GO:0015245,GO:0008028
133,GO:0015245,GO:0005319
134,GO:0097253,GO:0015245
135,GO:1903962,GO:0015245
136,GO:0015636,GO:0015245
137,GO:0015483,GO:0015245
138,GO:1901480,GO:0015245
139,GO:0097253,GO:0015245
140,GO:1903962,GO:0015245
141,GO:0015636,GO:0015245
142,GO:0015483,GO:0015245
143,GO:1901480,GO:0015245
144,GO:0042803,GO:0046983
145,GO:0042803,GO:0042802
146,GO:0010588,GO:0022414
147,GO:0010588,GO:0010051
148,GO:0042335,GO:0048856
149,GO:0040003,GO:0042335
150,GO:0040002,GO:0042335
151,GO:0040003,GO:0042335
152,GO:0040002,GO:0042335
153,GO:0080051,GO:0071702
154,GO:0015908,GO:0006869
155,GO:0015908,GO:0015718
156,GO:0071717,GO:0015908
157,GO:0001579,GO:0015908
158,GO:0015912,GO:0015908
159,GO:0015732,GO:0015908
160,GO:1902001,GO:0015908
161,GO:0015909,GO:0015908
162,GO:0071717,GO:0015908
163,GO:0001579,GO:0015908
164,GO:0015912,GO:0015908
165,GO:0015732,GO:0015908
166,GO:1902001,GO:0015908
167,GO:0015909,GO:0015908
168,GO:0009737,GO:0097305
169,GO:0009737,GO:0009725
170,GO:0009737,GO:0033993
171,GO:0071215,GO:0009737
172,GO:0009724,GO:0009737
173,GO:0071215,GO:0009737
174,GO:0009724,GO:0009737
175,GO:0009651,GO:0006970
176,GO:0072342,GO:0009651
177,GO:0042538,GO:0009651
178,GO:0042539,GO:0009651
179,GO:0043157,GO:0009651
180,GO:0071472,GO:0009651
181,GO:0072342,GO:0009651
182,GO:0042538,GO:0009651
183,GO:0042539,GO:0009651
184,GO:0043157,GO:0009651
185,GO:0071472,GO:0009651
186,GO:0009611,GO:0006950
187,GO:0009861,GO:0009611
188,GO:0014876,GO:0009611
189,GO:0048678,GO:0009611
190,GO:0014822,GO:0009611
191,GO:0090594,GO:0009611
192,GO:0002210,GO:0009611
193,GO:0042060,GO:0009611
194,GO:0009861,GO:0009611
195,GO:0014876,GO:0009611
196,GO:0048678,GO:0009611
197,GO:0014822,GO:0009611
198,GO:0090594,GO:0009611
199,GO:0002210,GO:0009611
200,GO:0042060,GO:0009611
201,GO:0010222,GO:0010051
202,GO:0010345,GO:0009699
203,GO:0055085,GO:0006810
204,GO:0055085,GO:0009987
205,GO:0071918,GO:0055085
206,GO:0080162,GO:0055085
207,GO:1901684,GO:0055085
208,GO:0140820,GO:0055085
209,GO:0072489,GO:0055085
210,GO:1902047,GO:0055085
211,GO:0015791,GO:0055085
212,GO:0015794,GO:0055085
213,GO:1902616,GO:0055085
214,GO:0080170,GO:0055085
215,GO:0035436,GO:0055085
216,GO:1903825,GO:0055085
217,GO:0046618,GO:0055085
218,GO:1901962,GO:0055085
219,GO:0015904,GO:0055085
220,GO:1901642,GO:0055085
221,GO:1990542,GO:0055085
222,GO:0015897,GO:0055085
223,GO:0097080,GO:0055085
224,GO:0015905,GO:0055085
225,GO:0035378,GO:0055085
226,GO:0140317,GO:0055085
227,GO:0170006,GO:0055085
228,GO:0035382,GO:0055085
229,GO:0045117,GO:0055085
230,GO:0006855,GO:0055085
231,GO:0071994,GO:0055085
232,GO:0098739,GO:0055085
233,GO:0034486,GO:0055085
234,GO:0001407,GO:0055085
235,GO:0072530,GO:0055085
236,GO:0072531,GO:0055085
237,GO:1902418,GO:0055085
238,GO:0035461,GO:0055085
239,GO:0046967,GO:0055085
240,GO:0070811,GO:0055085
241,GO:0140115,GO:0055085
242,GO:1902603,GO:0055085
243,GO:0071806,GO:0055085
244,GO:1901679,GO:0055085
245,GO:0035672,GO:0055085
246,GO:0015780,GO:0055085
247,GO:0034219,GO:0055085
248,GO:0098660,GO:0055085
249,GO:0034220,GO:0055085
250,GO:0071918,GO:0055085
251,GO:0080162,GO:0055085
252,GO:1901684,GO:0055085
253,GO:0140820,GO:0055085
254,GO:0072489,GO:0055085
255,GO:1902047,GO:0055085
256,GO:0015791,GO:0055085
257,GO:0015794,GO:0055085
258,GO:1902616,GO:0055085
259,GO:0080170,GO:0055085
260,GO:0035436,GO:0055085
261,GO:1903825,GO:0055085
262,GO:0046618,GO:0055085
263,GO:1901962,GO:0055085
264,GO:0015904,GO:0055085
265,GO:1901642,GO:0055085
266,GO:1990542,GO:0055085
267,GO:0015897,GO:0055085
268,GO:0097080,GO:0055085
269,GO:0015905,GO:0055085
270,GO:0035378,GO:0055085
271,GO:0140317,GO:0055085
272,GO:0170006,GO:0055085
273,GO:0035382,GO:0055085
274,GO:0045117,GO:0055085
275,GO:0006855,GO:0055085
276,GO:0071994,GO:0055085
277,GO:0098739,GO:0055085
278,GO:0034486,GO:0055085
279,GO:0001407,GO:0055085
280,GO:0072530,GO:0055085
281,GO:0072531,GO:0055085
282,GO:1902418,GO:0055085
283,GO:0035461,GO:0055085
284,GO:0046967,GO:0055085
285,GO:0070811,GO:0055085
286,GO:0140115,GO:0055085
287,GO:1902603,GO:0055085
288,GO:0071806,GO:0055085
289,GO:1901679,GO:0055085
290,GO:0035672,GO:0055085
291,GO:0015780,GO:0055085
292,GO:0034219,GO:0055085
293,GO:0098660,GO:0055085
294,GO:0034220,GO:0055085
