,go_id,parent_id
0,GO:0009536,GO:0043231
1,GO:0009509,GO:0009536
2,GO:0009501,GO:0009536
3,GO:0009513,GO:0009536
4,GO:0009842,GO:0009536
5,GO:0009537,GO:0009536
6,GO:0009516,GO:0009536
7,GO:0034400,GO:0009536
8,GO:0062116,GO:0009536
9,GO:0020011,GO:0009536
10,GO:0009507,GO:0009536
11,GO:0009509,GO:0009536
12,GO:0009501,GO:0009536
13,GO:0009513,GO:0009536
14,GO:0009842,GO:0009536
15,GO:0009537,GO:0009536
16,GO:0009516,GO:0009536
17,GO:0034400,GO:0009536
18,GO:0062116,GO:0009536
19,GO:0020011,GO:0009536
20,GO:0009507,GO:0009536
21,GO:0005524,GO:0035639
22,GO:0005524,GO:0032559
23,GO:0016887,GO:0017111
