,go_id,parent_id
0,GO:0005783,GO:0043231
1,GO:0009511,GO:0005783
2,GO:0016529,GO:0005783
3,GO:0005790,GO:0005783
4,GO:0005791,GO:0005783
5,GO:1990007,GO:0005783
6,GO:0009511,GO:0005783
7,GO:0016529,GO:0005783
8,GO:0005790,GO:0005783
9,GO:0005791,GO:0005783
10,GO:1990007,GO:0005783
11,GO:0005886,GO:0016020
12,GO:0097524,GO:0005886
13,GO:0001533,GO:0005886
14,GO:0042383,GO:0005886
15,GO:0120001,GO:0005886
16,GO:0097524,GO:0005886
17,GO:0001533,GO:0005886
18,GO:0042383,GO:0005886
19,GO:0120001,GO:0005886
20,GO:0009506,GO:0005911
21,GO:0009551,GO:0009506
22,GO:0009550,GO:0009506
23,GO:0009551,GO:0009506
24,GO:0009550,GO:0009506
25,GO:0140359,GO:0042626
26,GO:0015633,GO:0140359
27,GO:0034041,GO:0140359
28,GO:0015420,GO:0140359
29,GO:0015424,GO:0140359
30,GO:1901238,GO:0140359
31,GO:0015431,GO:0140359
32,GO:0140679,GO:0140359
33,GO:1901242,GO:0140359
34,GO:0015430,GO:0140359
35,GO:0015432,GO:0140359
36,GO:0140481,GO:0140359
37,GO:0015434,GO:0140359
38,GO:0015436,GO:0140359
39,GO:0015438,GO:0140359
40,GO:0033266,GO:0140359
41,GO:0015439,GO:0140359
42,GO:0015440,GO:0140359
43,GO:0015607,GO:0140359
44,GO:0043211,GO:0140359
45,GO:0008558,GO:0140359
46,GO:0140394,GO:0140359
47,GO:0008559,GO:0140359
48,GO:0015462,GO:0140359
49,GO:1905948,GO:0140359
50,GO:0015408,GO:0140359
51,GO:0015410,GO:0140359
52,GO:0015624,GO:0140359
53,GO:0015412,GO:0140359
54,GO:0015625,GO:0140359
55,GO:0160080,GO:0140359
56,GO:0015413,GO:0140359
57,GO:0015414,GO:0140359
58,GO:0102025,GO:0140359
59,GO:0015416,GO:0140359
60,GO:0015417,GO:0140359
61,GO:0015418,GO:0140359
62,GO:0031458,GO:0140359
63,GO:0015419,GO:0140359
64,GO:0015633,GO:0140359
65,GO:0034041,GO:0140359
66,GO:0015420,GO:0140359
