,go_id,parent_id
0,GO:0005886,GO:0016020
1,GO:0120001,GO:0005886
2,GO:0001533,GO:0005886
3,GO:0042383,GO:0005886
4,GO:0097524,GO:0005886
5,GO:0120001,GO:0005886
6,GO:0001533,GO:0005886
7,GO:0042383,GO:0005886
8,GO:0097524,GO:0005886
9,GO:0046872,GO:0043169
10,GO:0046911,GO:0046872
11,GO:0000287,GO:0046872
12,GO:0031420,GO:0046872
13,GO:0046914,GO:0046872
14,GO:0005509,GO:0046872
15,GO:0032791,GO:0046872
16,GO:0046911,GO:0046872
17,GO:0000287,GO:0046872
18,GO:0031420,GO:0046872
19,GO:0046914,GO:0046872
20,GO:0005509,GO:0046872
21,GO:0032791,GO:0046872
22,GO:0004842,GO:0019787
23,GO:0061631,GO:0004842
24,GO:0061630,GO:0004842
25,GO:0061631,GO:0004842
26,GO:0061630,GO:0004842
27,GO:0006952,GO:0006950
28,GO:0098542,GO:0006952
29,GO:0052482,GO:0006952
30,GO:0052542,GO:0006952
31,GO:0006954,GO:0006952
32,GO:0002209,GO:0006952
33,GO:0006968,GO:0006952
34,GO:0002357,GO:0006952
35,GO:0098542,GO:0006952
36,GO:0052482,GO:0006952
37,GO:0052542,GO:0006952
38,GO:0006954,GO:0006952
39,GO:0002209,GO:0006952
40,GO:0006968,GO:0006952
41,GO:0002357,GO:0006952
42,GO:0043068,GO:0048522
43,GO:0043068,GO:0043067
44,GO:1904094,GO:0043068
45,GO:0051712,GO:0043068
46,GO:1901300,GO:0043068
47,GO:0043065,GO:0043068
48,GO:0160020,GO:0043068
49,GO:0046670,GO:0043068
50,GO:1905717,GO:0043068
51,GO:0034052,GO:0043068
52,GO:0012502,GO:0043068
53,GO:0140639,GO:0043068
54,GO:0062100,GO:0043068
55,GO:1904094,GO:0043068
56,GO:0051712,GO:0043068
57,GO:1901300,GO:0043068
58,GO:0043065,GO:0043068
59,GO:0160020,GO:0043068
60,GO:0046670,GO:0043068
61,GO:1905717,GO:0043068
62,GO:0034052,GO:0043068
63,GO:0012502,GO:0043068
64,GO:0140639,GO:0043068
65,GO:0062100,GO:0043068
66,GO:0012501,GO:0008219
67,GO:0070269,GO:0012501
68,GO:0097300,GO:0012501
69,GO:0070268,GO:0012501
70,GO:0006915,GO:0012501
71,GO:0097468,GO:0012501
72,GO:0034050,GO:0012501
73,GO:0097707,GO:0012501
74,GO:0048102,GO:0012501
75,GO:0160119,GO:0012501
76,GO:0160059,GO:0012501
77,GO:0010623,GO:0012501
78,GO:0001896,GO:0012501
79,GO:0070269,GO:0012501
80,GO:0097300,GO:0012501
81,GO:0070268,GO:0012501
82,GO:0006915,GO:0012501
83,GO:0097468,GO:0012501
84,GO:0034050,GO:0012501
85,GO:0097707,GO:0012501
86,GO:0048102,GO:0012501
87,GO:0160119,GO:0012501
88,GO:0160059,GO:0012501
89,GO:0010623,GO:0012501
90,GO:0001896,GO:0012501
91,GO:0051865,GO:0016567
92,GO:0016567,GO:0032446
93,GO:0007014,GO:0016567
94,GO:0051865,GO:0016567
95,GO:0000209,GO:0016567
96,GO:0006513,GO:0016567
97,GO:0007014,GO:0016567
98,GO:0051865,GO:0016567
99,GO:0000209,GO:0016567
100,GO:0006513,GO:0016567
101,GO:0009617,GO:0051707
102,GO:0042742,GO:0009617
103,GO:0016045,GO:0009617
104,GO:0140459,GO:0009617
105,GO:0009609,GO:0009617
106,GO:0140460,GO:0009617
107,GO:0042742,GO:0009617
108,GO:0016045,GO:0009617
109,GO:0140459,GO:0009617
110,GO:0009609,GO:0009617
111,GO:0140460,GO:0009617
112,GO:0002238,GO:0043207
113,GO:0002238,GO:0010033
114,GO:0071226,GO:0002238
115,GO:0032491,GO:0002238
116,GO:0071226,GO:0002238
117,GO:0032491,GO:0002238
