,go_id,parent_id
0,GO:0005737,GO:0110165
1,GO:0005938,GO:0005737
2,GO:0016528,GO:0005737
3,GO:0099568,GO:0005737
4,GO:1990917,GO:0005737
5,GO:0045495,GO:0005737
6,GO:0005938,GO:0005737
7,GO:0016528,GO:0005737
8,GO:0099568,GO:0005737
9,GO:1990917,GO:0005737
10,GO:0045495,GO:0005737
11,GO:0005829,GO:0110165
12,GO:0099522,GO:0005829
13,GO:0099522,GO:0005829
14,GO:0005634,GO:0043231
15,GO:0045120,GO:0005634
16,GO:0048555,GO:0005634
17,GO:0031039,GO:0005634
18,GO:0048556,GO:0005634
19,GO:0043076,GO:0005634
20,GO:0097571,GO:0005634
21,GO:1905754,GO:0005634
22,GO:0097572,GO:0005634
23,GO:0031040,GO:0005634
24,GO:0043073,GO:0005634
25,GO:0048353,GO:0005634
26,GO:0045120,GO:0005634
27,GO:0048555,GO:0005634
28,GO:0031039,GO:0005634
29,GO:0048556,GO:0005634
30,GO:0043076,GO:0005634
31,GO:0097571,GO:0005634
32,GO:1905754,GO:0005634
33,GO:0097572,GO:0005634
34,GO:0031040,GO:0005634
35,GO:0043073,GO:0005634
36,GO:0048353,GO:0005634
37,GO:0005886,GO:0016020
38,GO:0001533,GO:0005886
39,GO:0120001,GO:0005886
40,GO:0042383,GO:0005886
41,GO:0097524,GO:0005886
42,GO:0001533,GO:0005886
43,GO:0120001,GO:0005886
44,GO:0042383,GO:0005886
45,GO:0097524,GO:0005886
46,GO:0009536,GO:0043231
47,GO:0009513,GO:0009536
48,GO:0009842,GO:0009536
49,GO:0009537,GO:0009536
50,GO:0009516,GO:0009536
51,GO:0062116,GO:0009536
52,GO:0020011,GO:0009536
53,GO:0009507,GO:0009536
54,GO:0009509,GO:0009536
55,GO:0034400,GO:0009536
56,GO:0009501,GO:0009536
57,GO:0009513,GO:0009536
58,GO:0009842,GO:0009536
59,GO:0009537,GO:0009536
60,GO:0009516,GO:0009536
61,GO:0062116,GO:0009536
62,GO:0020011,GO:0009536
63,GO:0009507,GO:0009536
64,GO:0009509,GO:0009536
65,GO:0034400,GO:0009536
66,GO:0009501,GO:0009536
67,GO:0005524,GO:0032559
68,GO:0005524,GO:0035639
69,GO:0005267,GO:0005261
70,GO:0005267,GO:0015079
71,GO:0062156,GO:0005267
72,GO:0015269,GO:0005267
73,GO:0098782,GO:0005267
74,GO:0022841,GO:0005267
75,GO:0015277,GO:0005267
76,GO:0070089,GO:0005267
77,GO:0005228,GO:0005267
78,GO:0099101,GO:0005267
79,GO:0005249,GO:0005267
80,GO:0062156,GO:0005267
81,GO:0015269,GO:0005267
