,go_id,parent_id
0,GO:0005886,GO:0016020
1,GO:0120001,GO:0005886
2,GO:0001533,GO:0005886
3,GO:0097524,GO:0005886
4,GO:0042383,GO:0005886
5,GO:0120001,GO:0005886
6,GO:0001533,GO:0005886
7,GO:0097524,GO:0005886
8,GO:0042383,GO:0005886
9,GO:0016760,GO:0016759
10,GO:0016760,GO:0035251
11,GO:0016759,GO:0046527
12,GO:0016761,GO:0016759
13,GO:0016760,GO:0016759
14,GO:0016761,GO:0016759
15,GO:0016760,GO:0016759
16,GO:0046872,GO:0043169
17,GO:0005509,GO:0046872
18,GO:0000287,GO:0046872
19,GO:0046914,GO:0046872
20,GO:0046911,GO:0046872
21,GO:0031420,GO:0046872
22,GO:0032791,GO:0046872
23,GO:0005509,GO:0046872
24,GO:0000287,GO:0046872
25,GO:0046914,GO:0046872
26,GO:0046911,GO:0046872
27,GO:0031420,GO:0046872
28,GO:0032791,GO:0046872
29,GO:0071555,GO:0045229
30,GO:0071555,GO:0071554
31,GO:0031505,GO:0071555
32,GO:0009664,GO:0071555
33,GO:0070726,GO:0071555
34,GO:0044277,GO:0071555
35,GO:0071433,GO:0071555
36,GO:0042545,GO:0071555
37,GO:0070871,GO:0071555
38,GO:0031504,GO:0071555
39,GO:0031505,GO:0071555
40,GO:0009664,GO:0071555
41,GO:0070726,GO:0071555
42,GO:0044277,GO:0071555
43,GO:0071433,GO:0071555
44,GO:0042545,GO:0071555
45,GO:0070871,GO:0071555
46,GO:0031504,GO:0071555
47,GO:0030244,GO:0051274
48,GO:0030244,GO:0030243
49,GO:0052324,GO:0030244
50,GO:0090540,GO:0030244
51,GO:0052324,GO:0030244
52,GO:0090540,GO:0030244
53,GO:0009833,GO:0009832
54,GO:0009833,GO:1903047
