,go_id,parent_id
0,GO:0000148,GO:1990234
1,GO:0000148,GO:0098797
2,GO:0003843,GO:0035251
3,GO:0140752,GO:0003843
4,GO:0140753,GO:0003843
5,GO:0140752,GO:0003843
6,GO:0140753,GO:0003843
7,GO:0006075,GO:0006074
8,GO:0006075,GO:0051274
9,GO:0034411,GO:0006075
10,GO:0034411,GO:0006075
11,GO:0071555,GO:0071554
12,GO:0071555,GO:0045229
13,GO:0070726,GO:0071555
14,GO:0042545,GO:0071555
15,GO:0031504,GO:0071555
16,GO:0071433,GO:0071555
17,GO:0031505,GO:0071555
18,GO:0070871,GO:0071555
19,GO:0044277,GO:0071555
20,GO:0009664,GO:0071555
21,GO:0070726,GO:0071555
22,GO:0042545,GO:0071555
23,GO:0031504,GO:0071555
24,GO:0071433,GO:0071555
25,GO:0031505,GO:0071555
26,GO:0070871,GO:0071555
27,GO:0044277,GO:0071555
28,GO:0009664,GO:0071555
29,GO:0008360,GO:0022604
30,GO:0008360,GO:0065008
31,GO:0061389,GO:0008360
32,GO:2000769,GO:0008360
33,GO:0071963,GO:0008360
34,GO:0016476,GO:0008360
35,GO:0061389,GO:0008360
36,GO:2000769,GO:0008360
37,GO:0071963,GO:0008360
38,GO:0016476,GO:0008360
