,go_id,parent_id
0,GO:0005737,GO:0110165
1,GO:0099568,GO:0005737
2,GO:0045495,GO:0005737
3,GO:1990917,GO:0005737
4,GO:0005938,GO:0005737
5,GO:0016528,GO:0005737
6,GO:0099568,GO:0005737
7,GO:0045495,GO:0005737
8,GO:1990917,GO:0005737
9,GO:0005938,GO:0005737
10,GO:0016528,GO:0005737
11,GO:0012505,GO:0110165
12,GO:0005768,GO:0031410
13,GO:0098830,GO:0005768
14,GO:0055037,GO:0005768
15,GO:0044352,GO:0005768
16,GO:0097443,GO:0005768
17,GO:0098845,GO:0005768
18,GO:0005769,GO:0005768
19,GO:0036019,GO:0005768
20,GO:0005770,GO:0005768
21,GO:0098830,GO:0005768
22,GO:0055037,GO:0005768
23,GO:0044352,GO:0005768
24,GO:0097443,GO:0005768
25,GO:0098845,GO:0005768
26,GO:0005769,GO:0005768
27,GO:0036019,GO:0005768
28,GO:0005770,GO:0005768
29,GO:0010008,GO:0030659
30,GO:0010008,GO:0098588
31,GO:0031901,GO:0010008
32,GO:0098895,GO:0010008
33,GO:0031902,GO:0010008
34,GO:0055038,GO:0010008
35,GO:0160056,GO:0010008
36,GO:0098954,GO:0010008
37,GO:0036020,GO:0010008
38,GO:0031901,GO:0010008
39,GO:0098895,GO:0010008
40,GO:0031902,GO:0010008
41,GO:0055038,GO:0010008
42,GO:0160056,GO:0010008
43,GO:0098954,GO:0010008
44,GO:0036020,GO:0010008
45,GO:0005794,GO:0043231
46,GO:0150051,GO:0005794
47,GO:0150051,GO:0005794
48,GO:0005730,GO:0043232
49,GO:0005634,GO:0043231
50,GO:0043076,GO:0005634
51,GO:0048353,GO:0005634
52,GO:0048556,GO:0005634
53,GO:0048555,GO:0005634
54,GO:0097571,GO:0005634
55,GO:1905754,GO:0005634
56,GO:0097572,GO:0005634
57,GO:0045120,GO:0005634
58,GO:0031039,GO:0005634
59,GO:0043073,GO:0005634
60,GO:0031040,GO:0005634
61,GO:0043076,GO:0005634
62,GO:0048353,GO:0005634
63,GO:0048556,GO:0005634
64,GO:0048555,GO:0005634
65,GO:0097571,GO:0005634
66,GO:1905754,GO:0005634
67,GO:0097572,GO:0005634
68,GO:0045120,GO:0005634
69,GO:0031039,GO:0005634
70,GO:0043073,GO:0005634
71,GO:0031040,GO:0005634
72,GO:0005886,GO:0016020
73,GO:0001533,GO:0005886
74,GO:0120001,GO:0005886
75,GO:0042383,GO:0005886
76,GO:0097524,GO:0005886
77,GO:0001533,GO:0005886
78,GO:0120001,GO:0005886
79,GO:0042383,GO:0005886
80,GO:0097524,GO:0005886
81,GO:0005524,GO:0035639
82,GO:0005524,GO:0032559
83,GO:0016301,GO:0016772
84,GO:0047700,GO:0016301
85,GO:0010276,GO:0016301
86,GO:0047329,GO:0016301
87,GO:0047590,GO:0016301
88,GO:0071518,GO:0016301
89,GO:0047931,GO:0016301
90,GO:0050073,GO:0016301
91,GO:0043798,GO:0016301
92,GO:0106389,GO:0016301
93,GO:0004168,GO:0016301
94,GO:0050201,GO:0016301
95,GO:0018720,GO:0016301
96,GO:0019140,GO:0016301
97,GO:0050317,GO:0016301
