,go_id,parent_id
0,GO:0005886,GO:0016020
1,GO:0120001,GO:0005886
2,GO:0001533,GO:0005886
3,GO:0097524,GO:0005886
4,GO:0042383,GO:0005886
5,GO:0120001,GO:0005886
6,GO:0001533,GO:0005886
7,GO:0097524,GO:0005886
8,GO:0042383,GO:0005886
9,GO:0042545,GO:0071555
10,GO:0042547,GO:0042545
11,GO:0009827,GO:0042545
12,GO:0052386,GO:0042545
13,GO:0042547,GO:0042545
14,GO:0009827,GO:0042545
15,GO:0052386,GO:0042545
16,GO:0007043,GO:0045216
17,GO:0007043,GO:0034329
18,GO:0120192,GO:0007043
19,GO:0016264,GO:0007043
20,GO:0034333,GO:0007043
21,GO:0030913,GO:0007043
22,GO:0002159,GO:0007043
23,GO:0043297,GO:0007043
24,GO:0036058,GO:0007043
25,GO:0120192,GO:0007043
26,GO:0016264,GO:0007043
27,GO:0034333,GO:0007043
28,GO:0030913,GO:0007043
29,GO:0002159,GO:0007043
30,GO:0043297,GO:0007043
31,GO:0036058,GO:0007043
