,go_id,parent_id
0,GO:0016020,GO:0110165
1,GO:0005628,GO:0016020
2,GO:0031090,GO:0016020
3,GO:0070056,GO:0016020
4,GO:0098590,GO:0016020
5,GO:0005886,GO:0016020
6,GO:0019867,GO:0016020
7,GO:0034045,GO:0016020
8,GO:0034357,GO:0016020
9,GO:0140221,GO:0016020
10,GO:0140549,GO:0016020
11,GO:0005905,GO:0016020
12,GO:0098857,GO:0016020
13,GO:0042175,GO:0016020
14,GO:0036362,GO:0016020
15,GO:0005642,GO:0016020
16,GO:0048475,GO:0016020
17,GO:0005628,GO:0016020
18,GO:0031090,GO:0016020
19,GO:0070056,GO:0016020
20,GO:0098590,GO:0016020
21,GO:0005886,GO:0016020
22,GO:0019867,GO:0016020
23,GO:0034045,GO:0016020
24,GO:0034357,GO:0016020
25,GO:0140221,GO:0016020
26,GO:0140549,GO:0016020
27,GO:0005905,GO:0016020
28,GO:0098857,GO:0016020
29,GO:0042175,GO:0016020
30,GO:0036362,GO:0016020
31,GO:0005642,GO:0016020
32,GO:0048475,GO:0016020
33,GO:0005524,GO:0032559
34,GO:0005524,GO:0035639
35,GO:0046872,GO:0043169
36,GO:0046914,GO:0046872
37,GO:0032791,GO:0046872
38,GO:0005509,GO:0046872
39,GO:0031420,GO:0046872
40,GO:0000287,GO:0046872
41,GO:0046911,GO:0046872
42,GO:0046914,GO:0046872
43,GO:0032791,GO:0046872
44,GO:0005509,GO:0046872
45,GO:0031420,GO:0046872
46,GO:0000287,GO:0046872
47,GO:0046911,GO:0046872
48,GO:0106310,GO:0004672
49,GO:0004674,GO:0004672
50,GO:1990244,GO:0004674
51,GO:0140857,GO:0004674
52,GO:0004675,GO:0004674
53,GO:0035175,GO:0004674
54,GO:0035403,GO:0004674
55,GO:0004676,GO:0004674
56,GO:0072371,GO:0004674
57,GO:0004677,GO:0004674
58,GO:0008353,GO:0004674
59,GO:0033867,GO:0004674
60,GO:0004679,GO:0004674
61,GO:0008349,GO:0004674
62,GO:0009931,GO:0004674
63,GO:0072354,GO:0004674
64,GO:0004683,GO:0004674
65,GO:0044022,GO:0004674
66,GO:0004687,GO:0004674
67,GO:0044023,GO:0004674
68,GO:0044024,GO:0004674
69,GO:0004690,GO:0004674
70,GO:0140823,GO:0004674
71,GO:0044025,GO:0004674
72,GO:0004693,GO:0004674
73,GO:0004694,GO:0004674
74,GO:0004697,GO:0004674
75,GO:0035979,GO:0004674
76,GO:0004703,GO:0004674
77,GO:0004707,GO:0004674
78,GO:0072518,GO:0004674
79,GO:0004709,GO:0004674
80,GO:0004711,GO:0004674
81,GO:0034211,GO:0004674
82,GO:0008384,GO:0004674
83,GO:0035402,GO:0004674
84,GO:0140855,GO:0004674
85,GO:1990244,GO:0004674
86,GO:0140857,GO:0004674
87,GO:0004675,GO:0004674
88,GO:0035175,GO:0004674
89,GO:0035403,GO:0004674
90,GO:0004676,GO:0004674
91,GO:0072371,GO:0004674
92,GO:0004677,GO:0004674
93,GO:0008353,GO:0004674
94,GO:0033867,GO:0004674
95,GO:0004679,GO:0004674
96,GO:0008349,GO:0004674
97,GO:0009931,GO:0004674
98,GO:0072354,GO:0004674
99,GO:0004683,GO:0004674
100,GO:0044022,GO:0004674
101,GO:0004687,GO:0004674
102,GO:0044023,GO:0004674
103,GO:0044024,GO:0004674
104,GO:0004690,GO:0004674
105,GO:0140823,GO:0004674
106,GO:0044025,GO:0004674
107,GO:0004693,GO:0004674
108,GO:0004694,GO:0004674
109,GO:0004697,GO:0004674
110,GO:0035979,GO:0004674
111,GO:0004703,GO:0004674
112,GO:0004707,GO:0004674
113,GO:0072518,GO:0004674
114,GO:0004709,GO:0004674
115,GO:0004711,GO:0004674
116,GO:0034211,GO:0004674
117,GO:0008384,GO:0004674
118,GO:0035402,GO:0004674
119,GO:0140855,GO:0004674
120,GO:0016310,GO:0006796
121,GO:0006468,GO:0016310
122,GO:0006019,GO:0016310
123,GO:0006009,GO:0016310
124,GO:0009777,GO:0016310
125,GO:0046834,GO:0016310
126,GO:0031388,GO:0016310
127,GO:0046835,GO:0016310
128,GO:0006468,GO:0016310
129,GO:0006019,GO:0016310
130,GO:0006009,GO:0016310
131,GO:0009777,GO:0016310
132,GO:0046834,GO:0016310
133,GO:0031388,GO:0016310
134,GO:0046835,GO:0016310
