,go_id,parent_id
0,GO:0005886,GO:0016020
1,GO:0097524,GO:0005886
2,GO:0120001,GO:0005886
3,GO:0001533,GO:0005886
4,GO:0042383,GO:0005886
5,GO:0097524,GO:0005886
6,GO:0120001,GO:0005886
7,GO:0001533,GO:0005886
8,GO:0042383,GO:0005886
9,GO:0005524,GO:0032559
10,GO:0005524,GO:0035639
11,GO:0106310,GO:0004672
12,GO:0004675,GO:0019199
13,GO:0004675,GO:0004674
14,GO:0005024,GO:0004675
15,GO:0098821,GO:0004675
16,GO:0017002,GO:0004675
17,GO:0005024,GO:0004675
18,GO:0098821,GO:0004675
19,GO:0017002,GO:0004675
20,GO:0009734,GO:0009755
21,GO:0060774,GO:0009734
22,GO:0090015,GO:0009734
23,GO:0060774,GO:0009734
24,GO:0090015,GO:0009734
25,GO:0009742,GO:0043401
26,GO:0010305,GO:0010051
27,GO:0010233,GO:0010232
28,GO:0110126,GO:0010233
29,GO:1990388,GO:0010233
30,GO:0110127,GO:0010233
31,GO:0110126,GO:0010233
32,GO:1990388,GO:0010233
33,GO:0110127,GO:0010233
34,GO:0016310,GO:0006796
35,GO:0006468,GO:0016310
36,GO:0006019,GO:0016310
37,GO:0031388,GO:0016310
38,GO:0006009,GO:0016310
39,GO:0046834,GO:0016310
40,GO:0046835,GO:0016310
41,GO:0009777,GO:0016310
42,GO:0006468,GO:0016310
43,GO:0006019,GO:0016310
44,GO:0031388,GO:0016310
45,GO:0006009,GO:0016310
46,GO:0046834,GO:0016310
47,GO:0046835,GO:0016310
48,GO:0009777,GO:0016310
49,GO:0010051,GO:0003002
50,GO:0080056,GO:0010051
51,GO:0080057,GO:0010051
52,GO:0010588,GO:0010051
53,GO:0010305,GO:0010051
54,GO:0010222,GO:0010051
55,GO:0080056,GO:0010051
56,GO:0080057,GO:0010051
57,GO:0010588,GO:0010051
58,GO:0010305,GO:0010051
59,GO:0010222,GO:0010051
