,go_id,parent_id
0,GO:0005789,GO:0031090
1,GO:0033017,GO:0005789
2,GO:0030868,GO:0005789
3,GO:0098826,GO:0005789
4,GO:0030867,GO:0005789
5,GO:0033017,GO:0005789
6,GO:0030868,GO:0005789
7,GO:0098826,GO:0005789
8,GO:0030867,GO:0005789
9,GO:0005886,GO:0016020
10,GO:0001533,GO:0005886
11,GO:0120001,GO:0005886
12,GO:0042383,GO:0005886
13,GO:0097524,GO:0005886
14,GO:0001533,GO:0005886
15,GO:0120001,GO:0005886
16,GO:0042383,GO:0005886
17,GO:0097524,GO:0005886
18,GO:0009884,GO:0004888
19,GO:0001647,GO:0009884
20,GO:0009885,GO:0009884
21,GO:0001647,GO:0009884
22,GO:0009885,GO:0009884
23,GO:0042802,GO:0005515
24,GO:0042803,GO:0042802
25,GO:0042803,GO:0042802
26,GO:0019900,GO:0019899
27,GO:0036313,GO:0019900
28,GO:0019901,GO:0019900
29,GO:0036313,GO:0019900
30,GO:0019901,GO:0019900
31,GO:0000155,GO:0004673
32,GO:0000155,GO:0140299
33,GO:0004673,GO:0004672
34,GO:0004673,GO:0016775
35,GO:0000155,GO:0004673
36,GO:0008256,GO:0004673
37,GO:0009784,GO:0004673
38,GO:0008257,GO:0004673
39,GO:0000155,GO:0004673
40,GO:0008256,GO:0004673
41,GO:0009784,GO:0004673
42,GO:0008257,GO:0004673
43,GO:0043424,GO:0019901
44,GO:0071215,GO:0032870
45,GO:0071215,GO:0097306
46,GO:0071215,GO:0009737
47,GO:0071215,GO:0071396
48,GO:0070417,GO:0009409
49,GO:0070417,GO:0033554
50,GO:0071497,GO:0070417
51,GO:0070415,GO:0070417
52,GO:0071497,GO:0070417
53,GO:0070415,GO:0070417
54,GO:0009736,GO:0009755
55,GO:0034757,GO:0034756
56,GO:0034757,GO:0043271
57,GO:0034760,GO:0034757
58,GO:0034760,GO:0034757
59,GO:0010087,GO:0009888
60,GO:0010088,GO:0010087
61,GO:0010089,GO:0010087
62,GO:0010088,GO:0010087
63,GO:0010089,GO:0010087
64,GO:0010271,GO:1901404
65,GO:0010271,GO:0090056
66,GO:1903647,GO:0010271
67,GO:1903648,GO:0010271
68,GO:1903647,GO:0010271
69,GO:1903648,GO:0010271
70,GO:0009909,GO:0048831
71,GO:0009909,GO:0048580
72,GO:0009909,GO:2000241
73,GO:0009911,GO:0009909
74,GO:0009910,GO:0009909
75,GO:0009911,GO:0009909
76,GO:0009910,GO:0009909
77,GO:0048509,GO:0050793
78,GO:0048506,GO:0048509
79,GO:1902183,GO:0048509
80,GO:0048506,GO:0048509
81,GO:1902183,GO:0048509
82,GO:0010029,GO:1900140
83,GO:0010030,GO:0010029
84,GO:0010187,GO:0010029
85,GO:0010030,GO:0010029
86,GO:0010187,GO:0010029
87,GO:0048831,GO:0050793
88,GO:0009909,GO:0048831
89,GO:0009909,GO:0048831
90,GO:0009737,GO:0009725
91,GO:0009737,GO:0097305
92,GO:0009737,GO:0033993
93,GO:0071215,GO:0009737
94,GO:0009724,GO:0009737
95,GO:0071215,GO:0009737
96,GO:0009724,GO:0009737
97,GO:0006970,GO:0006950
98,GO:0006970,GO:0009628
99,GO:0006972,GO:0006970
100,GO:0009651,GO:0006970
101,GO:0010335,GO:0006970
102,GO:0071470,GO:0006970
103,GO:0043575,GO:0006970
104,GO:0006971,GO:0006970
105,GO:0006972,GO:0006970
106,GO:0009651,GO:0006970
107,GO:0010335,GO:0006970
108,GO:0071470,GO:0006970
109,GO:0043575,GO:0006970
110,GO:0006971,GO:0006970
111,GO:0009651,GO:0006970
112,GO:0072342,GO:0009651
113,GO:0042538,GO:0009651
114,GO:0043157,GO:0009651
115,GO:0042539,GO:0009651
116,GO:0071472,GO:0009651
117,GO:0072342,GO:0009651
118,GO:0042538,GO:0009651
119,GO:0043157,GO:0009651
120,GO:0042539,GO:0009651
121,GO:0071472,GO:0009651
122,GO:0009636,GO:0042221
123,GO:0017085,GO:0009636
124,GO:0009635,GO:0009636
125,GO:0060992,GO:0009636
126,GO:0093002,GO:0009636
127,GO:0010188,GO:0009636
128,GO:0010046,GO:0009636
129,GO:0097237,GO:0009636
130,GO:0017085,GO:0009636
131,GO:0009635,GO:0009636
132,GO:0060992,GO:0009636
133,GO:0093002,GO:0009636
134,GO:0010188,GO:0009636
135,GO:0010046,GO:0009636
136,GO:0097237,GO:0009636
137,GO:0009414,GO:0009415
138,GO:0009414,GO:0006950
139,GO:0009819,GO:0009414
140,GO:0009269,GO:0009414
141,GO:0042631,GO:0009414
142,GO:0009819,GO:0009414
143,GO:0009269,GO:0009414
144,GO:0042631,GO:0009414
145,GO:0080117,GO:0080190
