,go_id,parent_id
0,GO:0005886,GO:0016020
1,GO:0120001,GO:0005886
2,GO:0001533,GO:0005886
3,GO:0097524,GO:0005886
4,GO:0042383,GO:0005886
5,GO:0120001,GO:0005886
6,GO:0001533,GO:0005886
7,GO:0097524,GO:0005886
8,GO:0042383,GO:0005886
9,GO:0005524,GO:0035639
10,GO:0005524,GO:0032559
11,GO:0016301,GO:0016772
12,GO:0047328,GO:0016301
13,GO:0047329,GO:0016301
14,GO:0047330,GO:0016301
15,GO:0050276,GO:0016301
16,GO:0047331,GO:0016301
17,GO:0010276,GO:0016301
18,GO:0050277,GO:0016301
19,GO:0047332,GO:0016301
20,GO:0047336,GO:0016301
21,GO:0043749,GO:0016301
22,GO:0106389,GO:0016301
23,GO:0004168,GO:0016301
24,GO:0043752,GO:0016301
25,GO:0047878,GO:0016301
26,GO:0047700,GO:0016301
27,GO:0008804,GO:0016301
28,GO:0004496,GO:0016301
29,GO:0047887,GO:0016301
30,GO:0008887,GO:0016301
31,GO:0019200,GO:0016301
32,GO:0003991,GO:0016301
33,GO:0042736,GO:0016301
34,GO:0047715,GO:0016301
35,GO:0004305,GO:0016301
36,GO:0008902,GO:0016301
37,GO:0047900,GO:0016301
38,GO:0180030,GO:0016301
39,GO:0008906,GO:0016301
40,GO:0050316,GO:0016301
41,GO:0050317,GO:0016301
42,GO:0008531,GO:0016301
43,GO:0019205,GO:0016301
44,GO:0004020,GO:0016301
45,GO:0160047,GO:0016301
46,GO:0047912,GO:0016301
47,GO:0050324,GO:0016301
48,GO:0043798,GO:0016301
49,GO:0050515,GO:0016301
50,GO:0050331,GO:0016301
51,GO:0050154,GO:0016301
52,GO:0050521,GO:0016301
53,GO:0004756,GO:0016301
54,GO:0008819,GO:0016301
55,GO:0004765,GO:0016301
56,GO:0050165,GO:0016301
57,GO:0047931,GO:0016301
58,GO:0140383,GO:0016301
59,GO:0047933,GO:0016301
60,GO:0047758,GO:0016301
61,GO:0047937,GO:0016301
62,GO:0047761,GO:0016301
63,GO:0051752,GO:0016301
64,GO:0047940,GO:0016301
65,GO:0050354,GO:0016301
66,GO:0047590,GO:0016301
67,GO:0071518,GO:0016301
68,GO:0018720,GO:0016301
69,GO:0050190,GO:0016301
70,GO:0043843,GO:0016301
71,GO:0047601,GO:0016301
72,GO:0050191,GO:0016301
73,GO:0043844,GO:0016301
74,GO:0008478,GO:0016301
75,GO:0008972,GO:0016301
76,GO:0050195,GO:0016301
77,GO:0004370,GO:0016301
78,GO:0008974,GO:0016301
79,GO:0004371,GO:0016301
80,GO:0008976,GO:0016301
81,GO:0008980,GO:0016301
82,GO:0050201,GO:0016301
83,GO:0004594,GO:0016301
84,GO:0008986,GO:0016301
85,GO:0047973,GO:0016301
86,GO:0003951,GO:0016301
87,GO:0047620,GO:0016301
88,GO:0047976,GO:0016301
89,GO:0046316,GO:0016301
90,GO:0050394,GO:0016301
91,GO:0047628,GO:0016301
92,GO:0019202,GO:0016301
93,GO:0050400,GO:0016301
94,GO:0004103,GO:0016301
95,GO:0047633,GO:0016301
96,GO:0008776,GO:0016301
97,GO:0004618,GO:0016301
98,GO:0050225,GO:0016301
99,GO:0047814,GO:0016301
100,GO:0102194,GO:0016301
101,GO:0036357,GO:0016301
102,GO:0004111,GO:0016301
103,GO:0004417,GO:0016301
104,GO:0004631,GO:0016301
105,GO:0009024,GO:0016301
106,GO:0050059,GO:0016301
107,GO:0019165,GO:0016301
108,GO:0009029,GO:0016301
109,GO:0047649,GO:0016301
110,GO:0009030,GO:0016301
111,GO:0047650,GO:0016301
112,GO:0046522,GO:0016301
113,GO:0009038,GO:0016301
114,GO:0050073,GO:0016301
115,GO:0047841,GO:0016301
116,GO:0050257,GO:0016301
117,GO:0001727,GO:0016301
118,GO:0019140,GO:0016301
119,GO:0043915,GO:0016301
120,GO:0047666,GO:0016301
121,GO:0034071,GO:0016301
122,GO:0047667,GO:0016301
123,GO:0061769,GO:0016301
124,GO:0004140,GO:0016301
125,GO:0050262,GO:0016301
126,GO:0106366,GO:0016301
127,GO:0047321,GO:0016301
128,GO:0047324,GO:0016301
129,GO:0004672,GO:0016301
130,GO:0047327,GO:0016301
131,GO:0047506,GO:0016301
132,GO:0047328,GO:0016301
133,GO:0047329,GO:0016301
134,GO:0047330,GO:0016301
135,GO:0050276,GO:0016301
136,GO:0047331,GO:0016301
137,GO:0010276,GO:0016301
138,GO:0050277,GO:0016301
139,GO:0047332,GO:0016301
140,GO:0047336,GO:0016301
141,GO:0043749,GO:0016301
142,GO:0106389,GO:0016301
143,GO:0004168,GO:0016301
144,GO:0043752,GO:0016301
145,GO:0047878,GO:0016301
146,GO:0047700,GO:0016301
147,GO:0008804,GO:0016301
148,GO:0004496,GO:0016301
149,GO:0047887,GO:0016301
