,go_id,parent_id
0,GO:0005886,GO:0016020
1,GO:0120001,GO:0005886
2,GO:0042383,GO:0005886
3,GO:0001533,GO:0005886
4,GO:0097524,GO:0005886
5,GO:0120001,GO:0005886
6,GO:0042383,GO:0005886
7,GO:0001533,GO:0005886
8,GO:0097524,GO:0005886
9,GO:0015293,GO:0015291
10,GO:0015294,GO:0015293
11,GO:0015294,GO:0015293
12,GO:0015800,GO:0006865
13,GO:0061528,GO:0015800
14,GO:0051938,GO:0015800
15,GO:0051939,GO:0015800
16,GO:0014047,GO:0015800
17,GO:0090454,GO:0015800
18,GO:0061528,GO:0015800
19,GO:0051938,GO:0015800
20,GO:0051939,GO:0015800
21,GO:0014047,GO:0015800
22,GO:0090454,GO:0015800
23,GO:0006865,GO:0046942
24,GO:0006865,GO:0071705
25,GO:0015800,GO:0006865
26,GO:0015812,GO:0006865
27,GO:0015801,GO:0006865
28,GO:0015802,GO:0006865
29,GO:0043090,GO:0006865
30,GO:0015803,GO:0006865
31,GO:0000101,GO:0006865
32,GO:0006860,GO:0006865
33,GO:0003333,GO:0006865
34,GO:0015804,GO:0006865
35,GO:0051933,GO:0006865
36,GO:0015830,GO:0006865
37,GO:0015807,GO:0006865
38,GO:0042940,GO:0006865
39,GO:0034589,GO:0006865
40,GO:0015822,GO:0006865
41,GO:0015800,GO:0006865
42,GO:0015812,GO:0006865
43,GO:0015801,GO:0006865
44,GO:0015802,GO:0006865
45,GO:0043090,GO:0006865
46,GO:0015803,GO:0006865
47,GO:0000101,GO:0006865
48,GO:0006860,GO:0006865
49,GO:0003333,GO:0006865
50,GO:0015804,GO:0006865
51,GO:0051933,GO:0006865
52,GO:0015830,GO:0006865
53,GO:0015807,GO:0006865
54,GO:0042940,GO:0006865
55,GO:0034589,GO:0006865
56,GO:0015822,GO:0006865
57,GO:0015804,GO:0006865
58,GO:0032328,GO:0015804
59,GO:0015824,GO:0015804
60,GO:0032329,GO:0015804
61,GO:0015826,GO:0015804
62,GO:0042883,GO:0015804
63,GO:0015816,GO:0015804
64,GO:0034489,GO:0015804
65,GO:0015818,GO:0015804
66,GO:0015829,GO:0015804
67,GO:0001762,GO:0015804
68,GO:0015820,GO:0015804
69,GO:0006867,GO:0015804
70,GO:0006868,GO:0015804
71,GO:0042968,GO:0015804
72,GO:0015811,GO:0015804
73,GO:0034491,GO:0015804
74,GO:0032328,GO:0015804
75,GO:0015824,GO:0015804
76,GO:0032329,GO:0015804
77,GO:0015826,GO:0015804
78,GO:0042883,GO:0015804
79,GO:0015816,GO:0015804
80,GO:0034489,GO:0015804
81,GO:0015818,GO:0015804
82,GO:0015829,GO:0015804
83,GO:0001762,GO:0015804
84,GO:0015820,GO:0015804
85,GO:0006867,GO:0015804
86,GO:0006868,GO:0015804
87,GO:0042968,GO:0015804
88,GO:0015811,GO:0015804
89,GO:0034491,GO:0015804
90,GO:0110126,GO:0010233
91,GO:0090449,GO:0110126
92,GO:0090408,GO:0110126
93,GO:0009915,GO:0110126
94,GO:0090449,GO:0110126
95,GO:0090408,GO:0110126
96,GO:0009915,GO:0110126
